127	17/12/2005	20	23	42	70	80	90	39	0
126	15/12/2005	6	26	42	51	60	79	47	0
125	13/12/2005	52	59	63	72	75	87	89	0
124	10/12/2005	20	27	28	46	64	85	68	0
123	09/12/2005	15	23	35	38	69	89	22	0
122	06/12/2005	18	38	43	57	73	88	67	0
121	03/12/2005	24	40	53	60	63	68	56	0
120	01/12/2005	22	30	43	56	69	78	66	0
119	29/11/2005	1	12	21	36	40	84	48	0
118	26/11/2005	23	30	32	41	48	64	78	0
117	24/11/2005	25	28	34	44	57	80	86	0
116	22/11/2005	4	16	31	54	70	87	27	0
115	19/11/2005	12	14	23	36	72	87	89	0
114	17/11/2005	20	26	30	39	40	55	73	0
113	15/11/2005	48	59	65	69	84	90	46	0
112	12/11/2005	11	16	54	56	57	82	41	0
111	10/11/2005	3	15	23	40	51	60	32	0
110	08/11/2005	1	13	14	25	72	86	4	0
109	05/11/2005	13	30	60	67	84	86	78	0
108	03/11/2005	9	13	17	47	63	81	77	0
107	02/11/2005	5	31	57	66	81	85	50	0
106	29/10/2005	3	6	21	24	37	48	13	0
105	27/10/2005	17	42	62	67	77	79	74	0
104	25/10/2005	17	39	48	55	57	85	15	0
103	22/10/2005	24	35	38	61	70	86	58	0
102	20/10/2005	7	48	53	59	70	76	63	0
101	18/10/2005	3	33	63	71	78	79	74	0
100	15/10/2005	13	27	46	68	79	83	32	0
99	13/10/2005	14	20	35	45	48	66	57	0
98	11/10/2005	10	25	35	83	87	90	5	0
97	08/10/2005	15	25	58	61	83	86	77	0
96	06/10/2005	5	11	13	55	66	71	25	0
95	04/10/2005	5	25	44	54	65	70	43	0
94	01/10/2005	44	56	63	71	79	90	88	0
93	29/09/2005	12	23	29	48	52	78	40	0
92	27/09/2005	12	33	49	58	69	75	55	0
91	24/09/2005	4	18	41	52	79	82	39	0
90	22/09/2005	18	28	34	46	66	82	90	0
89	20/09/2005	37	40	70	71	75	80	15	0
88	17/09/2005	13	14	20	22	44	88	1	0
87	15/09/2005	19	36	44	46	51	89	9	0
86	13/09/2005	18	21	24	28	74	77	13	0
85	10/09/2005	20	48	57	65	71	90	39	0
84	08/09/2005	42	64	79	84	87	89	6	0
83	06/09/2005	13	22	31	54	55	87	29	0
82	03/09/2005	3	11	26	36	45	75	1	0
81	01/09/2005	9	12	20	55	69	81	64	0
80	30/08/2005	10	29	53	73	78	83	16	0
79	27/08/2005	11	14	17	35	43	70	54	0
78	25/08/2005	7	15	33	40	51	64	17	0
77	23/08/2005	7	22	33	48	86	87	39	0
76	20/08/2005	24	34	56	72	79	88	18	0
75	18/08/2005	3	15	49	65	70	72	63	0
74	16/08/2005	18	22	28	33	57	71	64	0
73	13/08/2005	7	8	33	39	48	84	23	0
72	11/08/2005	3	49	68	73	76	80	70	0
71	09/08/2005	3	8	13	28	50	61	38	0
70	06/08/2005	1	4	22	24	38	46	61	0
69	04/08/2005	24	37	64	81	84	90	74	0
68	02/08/2005	24	34	64	66	68	72	65	0
67	30/07/2005	25	28	29	54	74	88	2	0
66	28/07/2005	8	18	25	38	41	43	4	0
65	26/07/2005	3	17	43	54	75	79	76	0
64	23/07/2005	41	48	66	81	86	87	50	0
63	21/07/2005	2	7	16	26	34	80	23	0
62	19/07/2005	2	15	39	57	62	73	75	0
61	16/07/2005	8	22	28	36	74	85	79	0
60	14/07/2005	8	14	41	55	83	85	7	0
59	12/07/2005	5	24	28	41	51	73	29	0
58	09/07/2005	2	13	18	51	52	55	64	0
57	07/07/2005	17	21	40	55	64	79	86	0
56	05/07/2005	33	39	49	57	76	80	53	0
55	02/07/2005	1	19	23	50	74	77	18	0
54	30/06/2005	6	27	42	49	82	86	69	0
53	28/06/2005	6	8	49	60	72	74	89	0
52	25/06/2005	4	8	38	60	82	89	88	0
51	23/06/2005	9	24	56	68	80	86	14	0
50	21/06/2005	10	13	45	51	65	88	43	0
49	18/06/2005	7	19	27	54	64	78	86	0
48	15/06/2005	6	57	58	66	76	80	72	0
47	11/06/2005	22	35	36	44	74	75	58	0
46	08/06/2005	6	8	28	29	32	73	59	0
45	04/06/2005	15	18	35	55	64	88	50	0
44	01/06/2005	3	7	11	35	69	85	19	0
43	28/05/2005	2	3	10	15	31	61	37	0
42	25/05/2005	17	19	35	39	40	51	72	0
41	21/05/2005	4	15	25	39	45	79	50	0
40	18/05/2005	5	9	23	40	57	68	66	0
39	14/05/2005	6	16	44	45	89	90	82	0
38	11/05/2005	5	55	68	69	70	76	14	0
37	07/05/2005	6	11	21	30	58	63	5	0
36	04/05/2005	1	29	49	53	56	74	67	0
35	30/04/2005	16	31	53	63	70	81	7	0
34	27/04/2005	13	15	19	21	82	86	87	0
33	23/04/2005	1	32	37	68	81	88	74	0
32	20/04/2005	19	47	56	57	70	71	11	0
31	16/04/2005	5	13	20	32	38	59	7	0
30	14/04/2005	1	52	70	73	83	89	56	0
29	09/04/2005	29	30	61	65	73	81	58	0
28	06/04/2005	28	41	56	75	83	90	44	0
27	02/04/2005	7	24	42	49	54	65	44	0
26	30/03/2005	6	55	61	65	78	89	13	0
25	26/03/2005	42	55	59	61	70	73	41	0
24	23/03/2005	11	32	36	52	63	66	26	0
23	19/03/2005	12	33	40	52	53	85	22	0
22	16/03/2005	4	10	18	53	75	80	85	0
21	12/03/2005	2	8	30	74	76	88	37	0
20	09/03/2005	26	31	50	71	85	87	18	0
19	05/03/2005	19	21	36	55	77	87	51	0
18	02/03/2005	15	31	62	68	72	73	25	0
17	26/02/2005	4	23	28	60	64	65	35	0
16	23/02/2005	8	17	36	37	60	65	13	0
15	19/02/2005	22	26	32	38	42	86	85	0
14	16/02/2005	6	8	18	51	80	89	47	0
13	12/02/2005	13	18	24	50	58	66	64	0
12	09/02/2005	23	35	36	51	59	80	53	0
11	05/02/2005	45	60	67	69	70	87	34	0
10	02/02/2005	28	32	46	49	85	87	52	0
9	29/01/2005	1	16	18	43	47	78	59	0
8	26/01/2005	1	22	24	44	47	79	43	0
7	22/01/2005	15	45	62	63	80	82	44	0
6	19/01/2005	7	43	46	70	77	89	38	0
5	15/01/2005	14	31	34	78	89	90	55	0
4	12/01/2005	2	12	16	20	24	79	83	0
3	08/01/2005	11	25	63	72	76	87	59	0
2	05/01/2005	51	53	63	75	76	87	46	0
1	03/01/2005	10	21	22	43	61	66	47	0
104	29/12/2004	2	24	49	56	76	78	44	0
103	27/12/2004	41	59	68	72	74	87	12	0
102	22/12/2004	14	15	54	77	80	82	55	0
101	18/12/2004	11	23	47	48	80	87	89	0
100	15/12/2004	3	4	15	21	61	67	55	0
99	11/12/2004	8	41	60	70	73	85	55	0
98	09/12/2004	6	8	15	18	33	75	87	0
97	04/12/2004	20	24	38	42	44	79	50	0
96	01/12/2004	3	41	64	65	74	90	80	0
95	28/11/2004	27	35	54	61	83	89	57	0
94	24/11/2004	43	45	46	47	69	90	21	0
93	20/11/2004	29	30	38	54	66	78	80	0
92	17/11/2004	19	21	27	47	59	88	29	0
91	13/11/2004	2	21	33	38	45	46	54	0
90	10/11/2004	15	51	63	79	83	90	64	0
89	06/11/2004	13	18	21	31	41	56	33	0
88	03/11/2004	24	35	39	60	72	75	20	0
87	30/10/2004	4	13	19	30	53	81	42	0
86	27/10/2004	10	14	17	56	65	84	25	0
85	23/10/2004	12	40	51	68	73	77	69	0
84	20/10/2004	13	33	47	48	70	85	7	0
83	16/10/2004	12	14	27	35	73	88	66	0
82	13/10/2004	19	44	57	69	71	87	65	0
81	09/10/2004	7	32	44	47	65	79	48	0
80	06/10/2004	3	11	19	28	52	87	72	0
79	02/10/2004	9	37	41	46	65	79	83	0
78	29/09/2004	2	11	22	25	60	78	74	0
77	25/09/2004	2	49	56	76	86	89	10	0
76	22/09/2004	11	67	72	74	75	77	44	0
75	18/09/2004	2	21	24	27	42	68	63	0
74	15/09/2004	8	36	49	59	70	87	73	0
73	11/09/2004	16	20	43	77	78	84	42	0
72	08/09/2004	41	43	53	65	67	80	77	0
71	04/09/2004	35	37	41	43	51	88	2	0
70	01/09/2004	5	15	66	67	82	84	64	0
69	28/08/2004	18	35	50	57	67	72	16	0
68	25/08/2004	1	27	37	42	53	61	70	0
67	21/08/2004	32	42	55	74	78	88	71	0
66	18/08/2004	4	19	51	57	66	89	78	0
65	14/08/2004	29	40	52	59	71	84	60	0
64	11/08/2004	6	42	43	46	53	70	35	0
63	07/08/2004	8	29	38	53	77	80	27	0
62	04/08/2004	12	17	27	44	72	90	11	0
61	31/07/2004	17	29	63	66	70	89	82	0
60	28/07/2004	2	13	22	53	60	85	16	0
59	24/07/2004	5	17	18	27	33	47	80	0
58	21/07/2004	8	13	31	42	58	88	46	0
57	17/07/2004	29	53	54	72	76	90	20	0
56	14/07/2004	8	18	26	36	41	52	90	0
55	10/07/2004	13	30	47	66	74	81	70	0
54	07/07/2004	14	23	29	44	48	74	73	0
53	03/07/2004	14	18	22	27	39	58	43	0
52	30/06/2004	10	22	34	43	62	68	40	0
51	26/06/2004	18	37	40	45	54	56	57	0
50	23/06/2004	11	15	58	66	74	79	3	0
49	19/06/2004	4	8	11	36	55	83	49	0
48	16/06/2004	20	55	59	73	87	90	40	0
47	12/06/2004	38	44	46	55	67	85	29	0
46	09/06/2004	1	2	26	31	42	64	11	0
45	05/06/2004	29	34	37	55	62	78	24	0
44	03/06/2004	13	16	42	61	63	81	10	0
43	29/05/2004	1	5	16	60	84	86	57	0
42	26/05/2004	26	65	73	76	81	90	13	0
41	22/05/2004	14	33	35	46	50	66	44	0
40	19/05/2004	9	22	36	47	69	85	78	0
39	15/05/2004	14	46	49	60	77	86	33	0
38	12/05/2004	13	14	40	66	79	85	80	0
37	08/05/2004	3	34	62	63	72	73	15	0
36	05/05/2004	2	22	37	46	57	74	63	0
35	03/05/2004	2	7	24	56	82	85	62	0
34	28/04/2004	35	42	60	88	89	90	86	0
33	24/04/2004	7	19	27	51	63	86	62	0
32	21/04/2004	29	61	62	69	80	85	5	0
31	17/04/2004	3	14	50	59	82	84	2	0
30	14/04/2004	24	51	64	69	71	77	63	0
29	10/04/2004	3	9	41	69	74	79	89	0
28	07/04/2004	4	16	17	52	62	67	49	0
27	03/04/2004	6	7	13	35	56	87	48	0
26	31/03/2004	32	40	45	47	56	71	64	0
25	27/03/2004	4	15	39	41	49	68	34	0
24	24/03/2004	24	50	58	69	87	88	3	0
23	20/03/2004	21	41	60	69	71	83	65	0
22	17/03/2004	5	17	53	56	61	83	86	0
21	13/03/2004	4	8	12	44	77	88	71	0
20	10/03/2004	30	52	55	65	71	80	39	0
19	06/03/2004	8	19	25	49	50	54	40	0
18	03/03/2004	12	23	52	69	75	85	43	0
17	28/02/2004	11	29	60	61	82	84	33	0
16	25/02/2004	66	72	76	77	81	85	82	0
15	21/02/2004	4	13	18	58	71	84	3	0
14	18/02/2004	12	20	55	79	81	82	2	0
13	14/02/2004	17	35	41	81	82	86	13	0
12	11/02/2004	12	19	38	43	52	85	33	0
11	07/02/2004	17	24	34	59	72	82	40	0
10	04/02/2004	11	30	51	54	88	90	2	0
9	31/01/2004	4	11	26	53	63	66	8	0
8	28/01/2004	7	41	48	54	72	88	12	0
7	24/01/2004	22	27	48	52	81	83	43	0
6	21/01/2004	3	36	53	64	80	90	4	0
5	17/01/2004	4	6	19	40	60	79	89	0
4	14/01/2004	5	15	59	65	70	82	14	0
3	10/01/2004	15	25	26	32	51	61	63	0
2	07/01/2004	2	33	41	56	62	74	14	0
1	03/01/2004	29	32	36	72	77	82	20	0
105	31/12/2003	3	15	31	36	43	82	57	0
104	27/12/2003	7	19	37	51	53	74	77	0
103	24/12/2003	3	19	33	36	72	84	54	0
102	20/12/2003	3	36	40	42	54	59	64	0
101	17/12/2003	1	3	42	48	73	83	4	0
100	13/12/2003	20	48	50	58	65	78	62	0
99	10/12/2003	6	37	62	73	79	90	48	0
98	06/12/2003	1	2	18	27	43	47	78	0
97	03/12/2003	7	20	29	55	71	81	59	0
96	29/11/2003	38	50	63	65	84	88	26	0
95	26/11/2003	46	66	68	70	78	79	54	0
94	22/11/2003	3	27	54	65	81	83	58	0
93	19/11/2003	2	11	23	31	40	86	29	0
92	15/11/2003	35	54	78	81	86	88	50	0
91	12/11/2003	18	29	32	55	79	82	52	0
90	08/11/2003	7	30	43	52	57	82	75	0
89	05/11/2003	13	14	24	29	73	79	46	0
88	03/11/2003	9	25	37	73	80	81	13	0
87	29/10/2003	2	12	20	52	54	63	69	0
86	25/10/2003	49	54	55	62	66	88	12	0
85	22/10/2003	14	15	64	76	80	86	81	0
84	18/10/2003	1	4	14	41	44	82	30	0
83	15/10/2003	11	26	30	34	43	73	40	0
82	11/10/2003	13	16	25	45	47	55	22	0
81	08/10/2003	1	8	26	41	70	84	2	0
80	04/10/2003	22	62	68	73	75	87	47	0
79	01/10/2003	17	55	66	81	86	89	19	0
78	27/09/2003	17	52	55	65	82	90	85	0
77	24/09/2003	3	26	39	41	56	61	82	0
76	20/09/2003	42	44	51	64	65	77	35	0
75	17/09/2003	25	33	64	67	68	73	58	0
74	13/09/2003	1	18	34	39	48	64	8	0
73	10/09/2003	39	50	51	64	72	81	18	0
72	06/09/2003	16	17	49	50	74	81	19	0
71	03/09/2003	18	45	47	56	77	78	52	0
70	30/08/2003	2	5	36	61	86	88	44	0
69	27/08/2003	1	8	22	28	64	77	21	0
68	23/08/2003	6	42	68	70	75	87	73	0
67	20/08/2003	8	9	10	18	42	63	49	0
66	16/08/2003	35	52	55	61	80	83	36	0
65	13/08/2003	9	11	39	44	49	86	47	0
64	09/08/2003	37	48	55	76	87	90	71	0
63	06/08/2003	8	21	24	42	72	73	51	0
62	02/08/2003	12	41	45	51	66	77	40	0
61	30/07/2003	7	18	46	74	82	90	60	0
60	26/07/2003	3	4	8	28	77	86	68	0
59	23/07/2003	1	10	35	57	67	78	85	0
58	19/07/2003	7	14	27	47	80	87	33	0
57	16/07/2003	15	18	29	37	47	50	22	0
56	12/07/2003	10	11	46	80	83	88	15	0
55	09/07/2003	36	38	39	66	76	83	3	0
54	05/07/2003	50	62	68	70	74	80	22	0
53	02/07/2003	9	13	16	17	34	57	37	0
52	28/06/2003	14	18	34	48	49	74	4	0
51	25/06/2003	1	9	40	59	73	74	70	0
50	21/06/2003	7	19	39	45	48	86	90	0
49	18/06/2003	2	12	26	30	65	74	39	0
48	14/06/2003	6	25	46	59	71	83	61	0
47	11/06/2003	7	32	40	43	47	87	5	0
46	07/06/2003	15	37	38	57	76	87	30	0
45	04/06/2003	17	29	35	45	76	84	51	0
44	31/05/2003	30	44	47	48	53	56	72	0
43	28/05/2003	40	44	62	76	85	90	10	0
42	24/05/2003	12	35	54	58	61	65	60	0
41	21/05/2003	5	28	48	53	75	88	4	0
40	17/05/2003	5	39	61	75	79	90	38	0
39	14/05/2003	16	21	38	44	67	87	28	0
38	10/05/2003	22	38	46	47	77	86	53	0
37	07/05/2003	1	2	4	19	26	89	6	0
36	03/05/2003	2	6	12	17	19	63	50	0
35	30/04/2003	35	38	60	68	74	86	53	0
34	26/04/2003	10	18	26	39	62	68	86	0
33	23/04/2003	11	21	40	66	68	83	89	0
32	19/04/2003	11	26	45	53	69	75	64	0
31	16/04/2003	15	22	37	64	88	90	26	0
30	12/04/2003	4	61	63	79	84	85	3	0
29	09/04/2003	4	14	16	44	76	77	15	0
28	05/04/2003	12	18	47	63	75	81	60	0
27	02/04/2003	27	28	40	63	67	78	83	0
26	29/03/2003	1	31	54	80	81	85	26	0
25	26/03/2003	15	37	43	51	61	89	79	0
24	22/03/2003	32	34	37	49	52	68	71	0
23	19/03/2003	1	17	46	58	67	75	41	0
22	15/03/2003	23	27	43	56	71	75	58	0
21	12/03/2003	5	27	30	58	78	82	68	0
20	08/03/2003	8	27	34	42	83	88	24	0
19	05/03/2003	29	40	57	67	76	79	87	0
18	01/03/2003	8	12	27	72	80	84	19	0
17	26/02/2003	1	41	48	49	84	87	80	0
16	22/02/2003	17	41	45	81	82	88	39	0
15	19/02/2003	12	19	51	61	62	90	1	0
14	15/02/2003	3	9	12	36	71	85	8	0
13	12/02/2003	14	22	24	34	60	85	61	0
12	08/02/2003	3	14	31	32	64	79	50	0
11	05/02/2003	12	18	54	71	80	85	24	0
10	01/02/2003	14	24	40	56	81	90	20	0
9	29/01/2003	5	11	22	27	36	90	84	0
8	25/01/2003	33	37	41	56	65	82	10	0
7	22/01/2003	51	57	58	69	86	89	7	0
6	18/01/2003	50	62	70	75	82	90	74	0
5	15/01/2003	2	46	49	56	82	84	37	0
4	11/01/2003	11	12	27	39	67	90	34	0
3	08/01/2003	5	26	49	50	73	90	65	0
2	04/01/2003	16	17	26	28	37	85	55	0
1	02/01/2003	6	18	34	43	58	80	8	0
109	31/12/2002	24	31	37	45	71	81	72	0
108	28/12/2002	14	17	62	75	76	85	35	0
107	27/12/2002	33	41	49	50	73	87	27	0
106	24/12/2002	1	3	6	42	81	83	87	0
105	21/12/2002	2	27	52	65	70	82	90	0
104	19/12/2002	18	27	49	59	81	88	17	0
103	17/12/2002	5	27	30	31	34	86	87	0
102	14/12/2002	14	35	36	47	58	69	89	0
101	12/12/2002	3	8	21	33	46	86	37	0
100	10/12/2002	22	31	63	76	78	79	58	0
99	07/12/2002	6	17	23	55	56	68	41	0
98	05/12/2002	14	17	21	31	33	69	78	0
97	03/12/2002	4	5	11	26	34	36	72	0
96	30/11/2002	17	34	35	56	65	85	61	0
95	27/11/2002	10	16	20	26	48	56	63	0
94	23/11/2002	14	42	68	69	80	85	54	0
93	20/11/2002	18	26	44	51	63	90	68	0
92	16/11/2002	5	11	23	47	58	60	8	0
91	13/11/2002	5	44	45	53	73	89	41	0
90	09/11/2002	12	34	39	52	61	83	7	0
89	06/11/2002	11	13	25	59	61	87	77	0
88	02/11/2002	1	15	22	33	42	80	53	0
87	30/10/2002	13	15	36	78	82	86	67	0
86	26/10/2002	27	70	73	84	88	90	4	0
85	23/10/2002	40	43	46	57	77	82	47	0
84	19/10/2002	10	21	23	35	55	89	53	0
83	16/10/2002	10	27	37	57	66	78	9	0
82	12/10/2002	1	2	8	12	48	66	28	0
81	09/10/2002	21	22	52	59	65	76	40	0
80	05/10/2002	9	15	25	40	44	71	84	0
79	02/10/2002	14	18	54	63	70	87	74	0
78	28/09/2002	34	56	61	62	70	77	59	0
77	25/09/2002	23	50	54	56	78	83	65	0
76	21/09/2002	1	10	16	51	76	89	49	0
75	18/09/2002	11	18	55	77	81	85	58	0
74	14/09/2002	20	23	30	44	78	88	56	0
73	11/09/2002	16	23	55	83	86	89	9	0
72	07/09/2002	16	51	57	64	72	90	63	0
71	04/09/2002	10	41	52	53	61	88	89	0
70	31/08/2002	21	28	29	36	45	54	5	0
69	28/08/2002	1	7	42	49	77	88	46	0
68	24/08/2002	8	25	26	38	66	79	49	0
67	21/08/2002	17	23	33	44	46	69	7	0
66	17/08/2002	15	30	33	35	87	88	90	0
65	14/08/2002	5	7	20	25	38	59	63	0
64	10/08/2002	16	29	32	40	48	70	38	0
63	07/08/2002	7	8	53	72	82	84	22	0
62	03/08/2002	23	26	32	52	71	75	35	0
61	31/07/2002	8	12	36	62	68	81	51	0
60	27/07/2002	11	20	24	31	40	49	88	0
59	24/07/2002	5	17	44	62	80	88	69	0
58	20/07/2002	11	19	57	63	84	89	35	0
57	17/07/2002	17	20	44	57	71	76	14	0
56	13/07/2002	21	38	63	70	71	83	7	0
55	10/07/2002	19	37	50	73	75	85	61	0
54	06/07/2002	3	15	28	76	83	86	56	0
53	03/07/2002	14	21	34	37	66	73	74	0
52	29/06/2002	1	4	50	66	69	77	42	0
51	26/06/2002	9	11	17	38	81	88	46	0
50	22/06/2002	16	37	42	46	60	64	11	0
49	19/06/2002	22	24	30	58	60	89	26	0
48	15/06/2002	8	16	33	64	71	86	90	0
47	12/06/2002	37	51	58	62	63	86	78	0
46	08/06/2002	1	38	70	75	83	86	52	0
45	05/06/2002	4	41	43	51	85	89	64	0
44	01/06/2002	38	50	58	80	85	90	84	0
43	29/05/2002	21	36	38	72	79	82	25	0
42	25/05/2002	40	46	49	62	77	88	2	0
41	22/05/2002	12	26	27	42	66	89	41	0
40	18/05/2002	13	28	31	58	59	79	45	0
39	15/05/2002	23	26	34	35	71	84	53	0
38	11/05/2002	10	17	51	54	62	65	81	0
37	08/05/2002	25	55	57	67	69	86	2	0
36	04/05/2002	1	6	60	61	69	86	3	0
35	02/05/2002	7	15	17	26	36	54	10	0
34	27/04/2002	21	37	41	45	60	71	23	0
33	24/04/2002	27	42	45	62	74	87	2	0
32	20/04/2002	19	42	45	51	62	88	18	0
31	17/04/2002	24	27	35	43	64	88	8	0
30	13/04/2002	18	21	76	79	80	84	57	0
29	10/04/2002	2	28	43	57	79	90	15	0
28	06/04/2002	19	23	29	44	69	89	60	0
27	03/04/2002	15	37	40	47	64	81	49	0
26	30/03/2002	30	56	57	73	82	84	41	0
25	27/03/2002	3	11	16	38	69	82	17	0
24	23/03/2002	1	29	35	38	45	51	86	0
23	20/03/2002	15	35	42	45	55	77	43	0
22	16/03/2002	5	30	34	50	82	84	28	0
21	13/03/2002	20	40	64	68	76	90	59	0
20	09/03/2002	44	56	57	76	86	88	19	0
19	06/03/2002	5	6	32	61	67	85	35	0
18	02/03/2002	19	26	28	45	86	88	79	0
17	27/02/2002	29	33	40	47	54	87	27	0
16	23/02/2002	14	17	56	59	69	88	13	0
15	20/02/2002	1	61	66	70	78	81	85	0
14	16/02/2002	6	36	37	59	61	62	38	0
13	13/02/2002	14	39	53	55	73	87	3	0
12	09/02/2002	9	35	45	77	85	87	72	0
11	06/02/2002	29	37	53	62	79	85	51	0
10	02/02/2002	21	28	60	68	71	88	89	0
9	30/01/2002	3	6	34	49	79	83	32	0
8	26/01/2002	25	33	41	51	66	76	28	0
7	23/01/2002	12	41	52	55	84	85	45	0
6	19/01/2002	15	19	30	46	47	71	72	0
5	16/01/2002	3	13	20	35	46	58	71	0
4	12/01/2002	12	26	45	75	82	84	33	0
3	09/01/2002	15	30	37	52	61	87	10	0
2	05/01/2002	50	52	54	76	77	86	64	0
1	02/01/2002	23	31	33	39	74	84	45	0
105	31/12/2001	41	51	54	63	66	69	35	0
104	29/12/2001	24	26	49	53	68	83	29	0
103	27/12/2001	20	21	26	53	80	90	4	0
102	22/12/2001	3	21	32	48	59	68	18	0
101	19/12/2001	19	25	49	53	81	84	64	0
100	15/12/2001	1	14	68	70	75	83	89	0
99	12/12/2001	4	14	20	61	75	78	56	0
98	10/12/2001	5	19	40	51	85	87	88	0
97	05/12/2001	14	32	47	48	63	79	46	0
96	01/12/2001	32	48	50	55	58	86	4	0
95	28/11/2001	21	32	35	40	66	83	50	0
94	24/11/2001	6	7	16	51	62	83	36	0
93	21/11/2001	14	53	55	65	83	87	74	0
92	17/11/2001	1	7	10	23	66	88	18	0
91	14/11/2001	3	4	16	36	74	89	40	0
90	10/11/2001	1	34	42	50	70	72	11	0
89	07/11/2001	8	10	23	35	40	46	9	0
88	03/11/2001	7	24	30	59	66	89	74	0
87	31/10/2001	5	11	17	21	28	63	50	0
86	27/10/2001	25	32	36	46	57	58	73	0
85	24/10/2001	12	23	48	70	85	86	78	0
84	20/10/2001	16	19	20	30	31	47	83	0
83	17/10/2001	18	49	60	64	80	84	79	0
82	13/10/2001	13	28	45	58	70	86	60	0
81	10/10/2001	14	35	37	52	66	72	12	0
80	06/10/2001	3	11	43	50	85	88	45	0
79	03/10/2001	14	42	45	49	71	86	72	0
78	29/09/2001	3	4	7	55	61	77	75	0
77	26/09/2001	14	62	69	70	86	88	9	0
76	22/09/2001	22	26	27	28	72	73	1	0
75	19/09/2001	10	21	30	45	55	57	64	0
74	15/09/2001	2	14	38	53	56	71	48	0
73	12/09/2001	3	5	10	32	44	75	49	0
72	08/09/2001	12	25	49	53	67	73	37	0
71	05/09/2001	8	43	53	69	74	79	75	0
70	01/09/2001	10	11	16	45	46	55	31	0
69	29/08/2001	5	11	44	57	86	90	39	0
68	25/08/2001	1	9	27	36	68	70	85	0
67	22/08/2001	10	12	38	57	72	84	11	0
66	18/08/2001	6	7	14	53	54	85	3	0
65	16/08/2001	7	58	61	62	73	74	79	0
64	11/08/2001	21	25	31	44	49	52	61	0
63	08/08/2001	1	8	14	27	83	87	5	0
62	04/08/2001	5	22	49	63	65	66	76	0
61	01/08/2001	5	39	43	53	63	82	33	0
60	28/07/2001	27	31	34	47	58	75	62	0
59	25/07/2001	39	56	64	75	76	90	53	0
58	21/07/2001	3	9	35	65	80	84	26	0
57	18/07/2001	4	22	37	43	63	80	46	0
56	14/07/2001	1	31	44	59	64	77	53	0
55	11/07/2001	7	10	23	33	68	85	30	0
54	07/07/2001	10	50	53	78	82	86	90	0
53	04/07/2001	13	29	40	61	73	81	4	0
52	30/06/2001	22	31	45	68	84	88	54	0
51	27/06/2001	16	20	27	31	32	77	14	0
50	23/06/2001	4	15	22	34	77	87	81	0
49	20/06/2001	25	32	34	54	64	83	56	0
48	16/06/2001	7	12	19	21	60	81	4	0
47	13/06/2001	58	61	70	78	84	87	83	0
46	09/06/2001	4	18	24	29	41	59	40	0
45	06/06/2001	7	18	44	48	51	63	73	0
44	04/06/2001	36	48	70	77	82	88	37	0
43	30/05/2001	11	18	42	44	45	83	7	0
42	26/05/2001	5	26	37	43	45	64	54	0
41	23/05/2001	8	39	55	56	57	63	45	0
40	19/05/2001	6	36	52	68	80	81	87	0
39	16/05/2001	13	15	18	49	65	73	67	0
38	12/05/2001	3	32	37	42	43	89	57	0
37	09/05/2001	7	30	47	76	83	89	11	0
36	05/05/2001	9	22	26	67	71	89	36	0
35	02/05/2001	2	45	59	70	75	82	26	0
34	28/04/2001	2	14	32	43	44	55	12	0
33	26/04/2001	4	22	27	45	58	86	55	0
32	21/04/2001	2	7	12	31	38	71	63	0
31	18/04/2001	10	26	32	41	42	54	31	0
30	14/04/2001	10	11	64	74	82	88	33	0
29	11/04/2001	11	41	52	71	81	89	38	0
28	07/04/2001	5	12	40	61	63	88	31	0
27	04/04/2001	2	23	48	57	63	89	11	0
26	31/03/2001	12	14	17	32	50	58	13	0
25	28/03/2001	11	39	63	64	74	88	28	0
24	24/03/2001	2	8	24	36	80	84	79	0
23	21/03/2001	39	43	56	61	65	81	28	0
22	17/03/2001	8	19	46	49	73	85	72	0
21	14/03/2001	28	35	36	62	66	70	67	0
20	10/03/2001	18	39	61	68	74	75	22	0
19	07/03/2001	32	34	40	45	65	71	89	0
18	03/03/2001	5	13	18	40	51	56	82	0
17	28/02/2001	33	43	59	77	83	86	12	0
16	24/02/2001	25	26	75	78	79	80	56	0
15	21/02/2001	6	28	46	55	56	62	64	0
14	17/02/2001	9	17	30	37	40	46	74	0
13	14/02/2001	15	22	38	62	83	86	57	0
12	10/02/2001	4	36	41	49	56	82	62	0
11	07/02/2001	4	23	56	63	71	89	84	0
10	03/02/2001	2	8	13	39	47	89	33	0
9	31/01/2001	28	46	65	70	77	86	53	0
8	27/01/2001	2	6	18	20	49	83	15	0
7	24/01/2001	29	42	56	65	80	90	78	0
6	20/01/2001	14	25	28	42	82	90	31	0
5	17/01/2001	16	22	35	41	53	62	71	0
4	13/01/2001	44	50	57	81	83	90	5	0
3	10/01/2001	8	14	30	31	35	76	75	0
2	08/01/2001	16	19	61	69	72	84	59	0
1	03/01/2001	15	25	26	33	41	62	51	0
105	30/12/2000	1	8	26	33	47	70	72	0
104	27/12/2000	1	5	14	20	39	58	76	0
103	23/12/2000	11	33	59	68	84	85	62	0
102	20/12/2000	26	36	43	47	64	90	23	0
101	16/12/2000	23	33	36	55	76	79	44	0
100	13/12/2000	8	54	62	63	66	84	45	0
99	09/12/2000	39	55	62	77	82	88	78	0
98	06/12/2000	9	16	48	70	75	77	64	0
97	02/12/2000	6	11	17	18	20	59	55	0
96	29/11/2000	13	17	29	32	35	49	56	0
